N,K,D,rep,condition,start_fitness,final_fitness,improvement,accepted_total,accepted_bad,accepted_bad_fraction,accepted_mean_distance,landscape_seed,steps
16,12,2,11,HM_naive,0.5509209702789797,0.7067430185169334,0.15582204823795376,28.0,14.0,0.5,1.75,1484315405,50
16,12,2,11,HM_channel,0.5509209702789797,0.7277938061389763,0.17687283585999658,9.0,3.0,0.3333333333333333,1.4444444444444444,1484315405,50
16,12,2,11,Strong_delta_HM_channel,0.5509209702789797,-0.0004178975635247273,,,,,,1484315405,50
16,12,2,11,Strong_delta_HM_naive,0.5509209702789797,-0.02146868518556755,,,,,,1484315405,50
16,12,4,11,H,0.5509209702789797,0.6747288848849026,0.12380791460592289,6.0,2.0,0.3333333333333333,1.0,1484315405,50
16,12,4,11,M,0.5509209702789797,0.4485327482512575,-0.10238822202772219,50.0,27.0,0.54,3.42,1484315405,50
16,12,4,11,HM_naive,0.5509209702789797,0.6878908780395134,0.13696990776053375,45.0,21.0,0.4666666666666667,2.9555555555555557,1484315405,50
16,12,4,11,HM_channel,0.5509209702789797,0.6832256490132618,0.1323046787342821,28.0,12.0,0.42857142857142855,2.75,1484315405,50
16,12,4,11,Strong_delta_HM_channel,0.5509209702789797,0.008496764128359202,,,,,,1484315405,50
16,12,4,11,Strong_delta_HM_naive,0.5509209702789797,0.013161993154610863,,,,,,1484315405,50
16,12,8,11,H,0.5509209702789797,0.5947141700677427,0.04379319978876306,14.0,7.0,0.5,1.1428571428571428,1484315405,50
16,12,8,11,M,0.5509209702789797,0.5259857147026884,-0.024935255576291282,50.0,24.0,0.48,6.86,1484315405,50
16,12,8,11,HM_naive,0.5509209702789797,0.5292561021424531,-0.02166486813652657,46.0,23.0,0.5,6.195652173913044,1484315405,50
16,12,8,11,HM_channel,0.5509209702789797,0.5394640701708069,-0.011456900108172796,26.0,13.0,0.5,6.038461538461538,1484315405,50
16,12,8,11,Strong_delta_HM_channel,0.5509209702789797,-0.055250099896935856,,,,,,1484315405,50
16,12,8,11,Strong_delta_HM_naive,0.5509209702789797,-0.06545806792528963,,,,,,1484315405,50
16,12,1,12,H,0.4778428209026406,0.6846591681715537,0.20681634726891313,23.0,11.0,0.4782608695652174,1.173913043478261,237408257,50
16,12,1,12,M,0.4778428209026406,0.6572258060582061,0.17938298515556556,45.0,23.0,0.5111111111111111,1.0,237408257,50
16,12,1,12,HM_naive,0.4778428209026406,0.644539247096773,0.16669642619413244,30.0,14.0,0.4666666666666667,1.0,237408257,50
16,12,1,12,HM_channel,0.4778428209026406,0.6525289445828276,0.17468612368018704,19.0,9.0,0.47368421052631576,1.0526315789473684,237408257,50
16,12,1,12,Strong_delta_HM_channel,0.4778428209026406,-0.03213022358872608,,,,,,237408257,50
16,12,1,12,Strong_delta_HM_naive,0.4778428209026406,-0.040119921074780684,,,,,,237408257,50
16,12,2,12,H,0.4778428209026406,0.7057491331721273,0.2279063122694867,18.0,6.0,0.3333333333333333,1.1666666666666667,237408257,50
16,12,2,12,M,0.4778428209026406,0.5300992242135799,0.05225640331093934,48.0,22.0,0.4583333333333333,1.875,237408257,50
16,12,2,12,HM_naive,0.4778428209026406,0.7061808475798543,0.22833802667721376,34.0,17.0,0.5,1.6470588235294117,237408257,50
16,12,2,12,HM_channel,0.4778428209026406,0.7086681388662792,0.23082531796363864,7.0,2.0,0.2857142857142857,1.5714285714285714,237408257,50
16,12,2,12,Strong_delta_HM_channel,0.4778428209026406,0.0029190056941519327,,,,,,237408257,50
16,12,2,12,Strong_delta_HM_naive,0.4778428209026406,0.0004317144077270463,,,,,,237408257,50
16,12,4,12,H,0.4778428209026406,0.6466145056094089,0.16877168470676834,18.0,9.0,0.5,1.4444444444444444,237408257,50
16,12,4,12,M,0.4778428209026406,0.528515453146141,0.05067263224350044,50.0,30.0,0.6,3.68,237408257,50
16,12,4,12,HM_naive,0.4778428209026406,0.5726667119835382,0.09482389108089767,38.0,17.0,0.4473684210526316,2.8421052631578947,237408257,50
16,12,4,12,HM_channel,0.4778428209026406,0.6838556494466769,0.2060128285440363,17.0,5.0,0.29411764705882354,2.7058823529411766,237408257,50
16,12,4,12,Strong_delta_HM_channel,0.4778428209026406,0.037241143837267954,,,,,,237408257,50
16,12,4,12,Strong_delta_HM_naive,0.4778428209026406,-0.07394779362587067,,,,,,237408257,50
16,12,8,12,H,0.4778428209026406,0.7056645819621645,0.22782176105952395,10.0,4.0,0.4,1.2,237408257,50
16,12,8,12,M,0.4778428209026406,0.5494626218236828,0.0716198009210422,50.0,20.0,0.4,6.8,237408257,50
16,12,8,12,HM_naive,0.4778428209026406,0.6630879280548831,0.18524510715224257,47.0,18.0,0.3829787234042553,6.276595744680851,237408257,50
16,12,8,12,HM_channel,0.4778428209026406,0.6096267294864273,0.1317839085837867,39.0,18.0,0.46153846153846156,6.564102564102564,237408257,50
16,12,8,12,Strong_delta_HM_channel,0.4778428209026406,-0.09603785247573726,,,,,,237408257,50
16,12,8,12,Strong_delta_HM_naive,0.4778428209026406,-0.04257665390728138,,,,,,237408257,50
16,12,1,13,H,0.49601531685505484,0.6854861797391001,0.18947086288404524,7.0,2.0,0.2857142857142857,1.2857142857142858,198910313,50
16,12,1,13,M,0.49601531685505484,0.5288821128507248,0.032866795995669995,41.0,18.0,0.43902439024390244,1.0,198910313,50
16,12,1,13,HM_naive,0.49601531685505484,0.7019166870933565,0.20590137023830168,28.0,12.0,0.42857142857142855,1.0,198910313,50
16,12,1,13,HM_channel,0.49601531685505484,0.7287804996791556,0.23276518282410075,3.0,0.0,0.0,1.0,198910313,50
16,12,1,13,Strong_delta_HM_channel,0.49601531685505484,0.0432943199400555,,,,,,198910313,50
16,12,1,13,Strong_delta_HM_naive,0.49601531685505484,0.01643050735425644,,,,,,198910313,50
16,12,2,13,H,0.49601531685505484,0.695260106024277,0.19924478916922217,17.0,8.0,0.47058823529411764,1.2352941176470589,198910313,50
16,12,2,13,M,0.49601531685505484,0.5577184270457461,0.0617031101906913,49.0,23.0,0.46938775510204084,1.8775510204081634,198910313,50
16,12,2,13,HM_naive,0.49601531685505484,0.6806725117980025,0.18465719494294763,19.0,9.0,0.47368421052631576,1.5789473684210527,198910313,50
16,12,2,13,HM_channel,0.49601531685505484,0.7211307487256206,0.2251154318705657,11.0,2.0,0.18181818181818182,1.7272727272727273,198910313,50
16,12,2,13,Strong_delta_HM_channel,0.49601531685505484,0.025870642701343538,,,,,,198910313,50
16,12,2,13,Strong_delta_HM_naive,0.49601531685505484,-0.014587594226274536,,,,,,198910313,50
16,12,4,13,H,0.49601531685505484,0.6718177759974443,0.17580245914238946,3.0,1.0,0.3333333333333333,1.3333333333333333,198910313,50
16,12,4,13,M,0.49601531685505484,0.6080715796801939,0.11205626282513903,49.0,21.0,0.42857142857142855,3.2244897959183674,198910313,50
16,12,4,13,HM_naive,0.49601531685505484,0.6093817327589247,0.11336641590386987,28.0,14.0,0.5,2.5,198910313,50
16,12,4,13,HM_channel,0.49601531685505484,0.5520223889795406,0.056007072124485746,28.0,12.0,0.42857142857142855,3.357142857142857,198910313,50
16,12,4,13,Strong_delta_HM_channel,0.49601531685505484,-0.11979538701790371,,,,,,198910313,50
16,12,4,13,Strong_delta_HM_naive,0.49601531685505484,-0.06243604323851959,,,,,,198910313,50
16,12,8,13,H,0.49601531685505484,0.6880612386706161,0.19204592181556124,12.0,6.0,0.5,1.0833333333333333,198910313,50
16,12,8,13,M,0.49601531685505484,0.5114928429909837,0.015477526135928898,50.0,26.0,0.52,6.98,198910313,50
16,12,8,13,HM_naive,0.49601531685505484,0.5228160357161571,0.026800718861102246,49.0,25.0,0.5102040816326531,6.408163265306122,198910313,50
16,12,8,13,HM_channel,0.49601531685505484,0.589671203180392,0.09365588632533717,44.0,22.0,0.5,6.5227272727272725,198910313,50
16,12,8,13,Strong_delta_HM_channel,0.49601531685505484,-0.09839003549022407,,,,,,198910313,50
16,12,8,13,Strong_delta_HM_naive,0.49601531685505484,-0.165245202954459,,,,,,198910313,50
16,12,1,14,H,0.4338864714447826,0.685759855926252,0.2518733844814694,19.0,9.0,0.47368421052631576,1.1578947368421053,158230855,50
16,12,1,14,M,0.4338864714447826,0.6640198142592513,0.23013334281446868,46.0,19.0,0.41304347826086957,1.0,158230855,50
16,12,1,14,HM_naive,0.4338864714447826,0.7328275365602134,0.2989410651154308,9.0,4.0,0.4444444444444444,1.0,158230855,50
16,12,1,14,HM_channel,0.4338864714447826,0.6533136197765007,0.2194271483317181,5.0,1.0,0.2,1.0,158230855,50
16,12,1,14,Strong_delta_HM_channel,0.4338864714447826,-0.032446236149751284,,,,,,158230855,50
16,12,1,14,Strong_delta_HM_naive,0.4338864714447826,0.047067680633961384,,,,,,158230855,50
16,12,2,14,H,0.4338864714447826,0.6671501688192057,0.23326369737442315,15.0,8.0,0.5333333333333333,1.1333333333333333,158230855,50
16,12,2,14,M,0.4338864714447826,0.5986924017703192,0.16480593032553664,50.0,28.0,0.56,1.84,158230855,50
16,12,2,14,HM_naive,0.4338864714447826,0.6716507882700563,0.2377643168252737,10.0,3.0,0.3,1.6,158230855,50
16,12,2,14,HM_channel,0.4338864714447826,0.7206817765969793,0.2867953051521967,16.0,7.0,0.4375,1.75,158230855,50
16,12,2,14,Strong_delta_HM_channel,0.4338864714447826,0.05353160777777355,,,,,,158230855,50
16,12,2,14,Strong_delta_HM_naive,0.4338864714447826,0.004500619450850563,,,,,,158230855,50
16,12,4,14,H,0.4338864714447826,0.7029742937821414,0.2690878223373588,2.0,0.0,0.0,1.0,158230855,50
16,12,4,14,M,0.4338864714447826,0.7290088090047151,0.2951223375599325,50.0,24.0,0.48,3.4,158230855,50
16,12,4,14,HM_naive,0.4338864714447826,0.5928733484746141,0.15898687702983155,44.0,22.0,0.5,3.0,158230855,50
16,12,4,14,HM_channel,0.4338864714447826,0.6566383532340879,0.22275188178930533,18.0,8.0,0.4444444444444444,2.6666666666666665,158230855,50
16,12,4,14,Strong_delta_HM_channel,0.4338864714447826,-0.07237045577062717,,,,,,158230855,50
16,12,4,14,Strong_delta_HM_naive,0.4338864714447826,-0.13613546053010095,,,,,,158230855,50
16,12,8,14,H,0.4338864714447826,0.626376992194311,0.19249052074952838,16.0,8.0,0.5,1.0625,158230855,50
16,12,8,14,M,0.4338864714447826,0.5901071283954846,0.15622065695070203,50.0,23.0,0.46,6.7,158230855,50
16,12,8,14,HM_naive,0.4338864714447826,0.5286191225125265,0.09473265106774392,44.0,21.0,0.4772727272727273,6.363636363636363,158230855,50
16,12,8,14,HM_channel,0.4338864714447826,0.6706487717929542,0.23676230034817164,37.0,16.0,0.43243243243243246,6.648648648648648,158230855,50
16,12,8,14,Strong_delta_HM_channel,0.4338864714447826,0.04427177959864326,,,,,,158230855,50
16,12,8,14,Strong_delta_HM_naive,0.4338864714447826,-0.09775786968178446,,,,,,158230855,50
16,12,1,15,H,0.3051041385425371,0.6235811421775516,0.31847700363501447,10.0,6.0,0.6,1.1,445229260,50
16,12,1,15,M,0.3051041385425371,0.6961332929878301,0.391029154445293,38.0,19.0,0.5,1.0,445229260,50
16,12,1,15,HM_naive,0.3051041385425371,0.6734353707336938,0.36833123219115665,20.0,11.0,0.55,1.1,445229260,50
16,12,1,15,HM_channel,0.3051041385425371,0.6889943365903227,0.3838901980477856,5.0,1.0,0.2,1.0,445229260,50
16,12,1,15,Strong_delta_HM_channel,0.3051041385425371,-0.00713895639750739,,,,,,445229260,50
16,12,1,15,Strong_delta_HM_naive,0.3051041385425371,-0.02269792225413636,,,,,,445229260,50
16,12,2,15,H,0.3051041385425371,0.6923608245918547,0.38725668604931757,6.0,1.0,0.16666666666666666,1.0,445229260,50
16,12,2,15,M,0.3051041385425371,0.49711404135492876,0.19200990281239166,49.0,24.0,0.4897959183673469,1.8571428571428572,445229260,50
16,12,2,15,HM_naive,0.3051041385425371,0.7687796737230562,0.4636755351805191,31.0,16.0,0.5161290322580645,1.5483870967741935,445229260,50
16,12,2,15,HM_channel,0.3051041385425371,0.6872228608391119,0.3821187222965748,12.0,4.0,0.3333333333333333,1.25,445229260,50
16,12,2,15,Strong_delta_HM_channel,0.3051041385425371,-0.00513796375274278,,,,,,445229260,50
16,12,2,15,Strong_delta_HM_naive,0.3051041385425371,0.07641884913120156,,,,,,445229260,50
16,12,4,15,H,0.3051041385425371,0.6101631012327398,0.30505896269020266,23.0,10.0,0.43478260869565216,1.1304347826086956,445229260,50
16,12,4,15,M,0.3051041385425371,0.4739122509693423,0.1688081124268052,50.0,24.0,0.48,3.44,445229260,50
16,12,4,15,HM_naive,0.3051041385425371,0.7408567808991119,0.4357526423565748,33.0,16.0,0.48484848484848486,3.090909090909091,445229260,50
16,12,4,15,HM_channel,0.3051041385425371,0.6853627764513065,0.3802586379087694,20.0,8.0,0.4,2.85,445229260,50
16,12,4,15,Strong_delta_HM_channel,0.3051041385425371,0.07519967521856674,,,,,,445229260,50
16,12,4,15,Strong_delta_HM_naive,0.3051041385425371,0.13069367966637213,,,,,,445229260,50
16,12,8,15,H,0.3051041385425371,0.6861418334865833,0.3810376949440462,6.0,2.0,0.3333333333333333,1.0,445229260,50
16,12,8,15,M,0.3051041385425371,0.4612666969244641,0.156162558381927,50.0,27.0,0.54,6.66,445229260,50
16,12,8,15,HM_naive,0.3051041385425371,0.660311495249386,0.35520735670684894,48.0,22.0,0.4583333333333333,5.958333333333333,445229260,50
16,12,8,15,HM_channel,0.3051041385425371,0.5568630226906236,0.2517588841480865,41.0,17.0,0.4146341463414634,6.829268292682927,445229260,50
16,12,8,15,Strong_delta_HM_channel,0.3051041385425371,-0.1292788107959597,,,,,,445229260,50
16,12,8,15,Strong_delta_HM_naive,0.3051041385425371,-0.02583033823719727,,,,,,445229260,50
16,12,1,16,H,0.5543142147367418,0.6876971296485034,0.13338291491176157,10.0,3.0,0.3,1.0,1616987889,50
16,12,1,16,M,0.5543142147367418,0.5215105948488937,-0.03280361988784808,44.0,21.0,0.4772727272727273,1.0,1616987889,50
16,12,1,16,HM_naive,0.5543142147367418,0.650054412301252,0.09574019756451024,21.0,10.0,0.47619047619047616,1.0,1616987889,50
16,12,1,16,HM_channel,0.5543142147367418,0.6818746991494044,0.12756048441266254,7.0,3.0,0.42857142857142855,1.0,1616987889,50
16,12,1,16,Strong_delta_HM_channel,0.5543142147367418,-0.005822430499099029,,,,,,1616987889,50
16,12,1,16,Strong_delta_HM_naive,0.5543142147367418,-0.03764271734725133,,,,,,1616987889,50
16,12,2,16,H,0.5543142147367418,0.5973850034519972,0.04307078871525538,8.0,4.0,0.5,1.25,1616987889,50
16,12,2,16,M,0.5543142147367418,0.5186077099933223,-0.03570650474341952,50.0,25.0,0.5,1.88,1616987889,50
16,12,2,16,HM_naive,0.5543142147367418,0.6194958262755836,0.06518161153884183,19.0,10.0,0.5263157894736842,1.5789473684210527,1616987889,50
16,12,2,16,HM_channel,0.5543142147367418,0.5847951829151227,0.030480968178380863,11.0,6.0,0.5454545454545454,1.5454545454545454,1616987889,50
16,12,2,16,Strong_delta_HM_channel,0.5543142147367418,-0.012589820536874519,,,,,,1616987889,50
16,12,2,16,Strong_delta_HM_naive,0.5543142147367418,0.02211082282358645,,,,,,1616987889,50
16,12,4,16,H,0.5543142147367418,0.6724438167262321,0.1181296019894903,6.0,2.0,0.3333333333333333,1.0,1616987889,50
16,12,4,16,M,0.5543142147367418,0.5453581040416466,-0.008956110695095165,49.0,27.0,0.5510204081632653,3.4285714285714284,1616987889,50
16,12,4,16,HM_naive,0.5543142147367418,0.5629828361534847,0.00866862141674285,42.0,21.0,0.5,2.9047619047619047,1616987889,50
16,12,4,16,HM_channel,0.5543142147367418,0.7022938318229168,0.14797961708617502,31.0,11.0,0.3548387096774194,3.225806451612903,1616987889,50
16,12,4,16,Strong_delta_HM_channel,0.5543142147367418,0.029850015096684723,,,,,,1616987889,50
16,12,4,16,Strong_delta_HM_naive,0.5543142147367418,-0.10946098057274745,,,,,,1616987889,50
16,12,8,16,H,0.5543142147367418,0.6876971296485034,0.13338291491176157,8.0,3.0,0.375,1.0,1616987889,50
16,12,8,16,M,0.5543142147367418,0.4955347953287858,-0.058779419407956,50.0,26.0,0.52,6.82,1616987889,50
16,12,8,16,HM_naive,0.5543142147367418,0.49770141940196383,-0.05661279533477798,48.0,27.0,0.5625,6.125,1616987889,50
16,12,8,16,HM_channel,0.5543142147367418,0.49824533972867213,-0.056068875008069674,31.0,14.0,0.45161290322580644,5.903225806451613,1616987889,50
16,12,8,16,Strong_delta_HM_channel,0.5543142147367418,-0.18945178991983125,,,,,,1616987889,50
16,12,8,16,Strong_delta_HM_naive,0.5543142147367418,-0.18999571024653955,,,,,,1616987889,50
16,12,1,17,H,0.4794651972634031,0.6841615048980736,0.2046963076346705,11.0,5.0,0.45454545454545453,1.0909090909090908,320773465,50
16,12,1,17,M,0.4794651972634031,0.6389025067486879,0.15943730948528478,41.0,17.0,0.4146341463414634,1.0,320773465,50
16,12,1,17,HM_naive,0.4794651972634031,0.7392823815964582,0.2598171843330551,27.0,12.0,0.4444444444444444,1.1851851851851851,320773465,50
16,12,1,17,HM_channel,0.4794651972634031,0.6787219049978349,0.19925670773443183,14.0,7.0,0.5,1.0,320773465,50
16,12,1,17,Strong_delta_HM_channel,0.4794651972634031,-0.0054395999002386786,,,,,,320773465,50
16,12,1,17,Strong_delta_HM_naive,0.4794651972634031,0.05512087669838461,,,,,,320773465,50
16,12,2,17,H,0.4794651972634031,0.6237005930206128,0.14423539575720967,17.0,6.0,0.35294117647058826,1.2941176470588236,320773465,50
16,12,2,17,M,0.4794651972634031,0.6074684317979155,0.12800323453451246,48.0,23.0,0.4791666666666667,1.75,320773465,50
16,12,2,17,HM_naive,0.4794651972634031,0.7194823633019924,0.24001716603858936,22.0,10.0,0.45454545454545453,1.6818181818181819,320773465,50
16,12,2,17,HM_channel,0.4794651972634031,0.7360220708302879,0.25655687356688484,12.0,4.0,0.3333333333333333,1.75,320773465,50
16,12,2,17,Strong_delta_HM_channel,0.4794651972634031,0.11232147780967516,,,,,,320773465,50
16,12,2,17,Strong_delta_HM_naive,0.4794651972634031,0.09578177028137969,,,,,,320773465,50
16,12,4,17,H,0.4794651972634031,0.6712557545447502,0.19179055728134708,4.0,1.0,0.25,1.5,320773465,50
16,12,4,17,M,0.4794651972634031,0.5708953005872557,0.0914301033238526,50.0,27.0,0.54,3.48,320773465,50
16,12,4,17,HM_naive,0.4794651972634031,0.5452893533866963,0.06582415612329318,35.0,16.0,0.45714285714285713,2.9714285714285715,320773465,50
16,12,4,17,HM_channel,0.4794651972634031,0.714766493109084,0.23530129584568094,17.0,7.0,0.4117647058823529,2.6470588235294117,320773465,50
16,12,4,17,Strong_delta_HM_channel,0.4794651972634031,0.04351073856433385,,,,,,320773465,50
16,12,4,17,Strong_delta_HM_naive,0.4794651972634031,-0.1259664011580539,,,,,,320773465,50
16,12,8,17,H,0.4794651972634031,0.6664936140383286,0.18702841677492554,12.0,4.0,0.3333333333333333,1.4166666666666667,320773465,50
16,12,8,17,M,0.4794651972634031,0.6557402167681111,0.17627501950470803,50.0,23.0,0.46,6.66,320773465,50
16,12,8,17,HM_naive,0.4794651972634031,0.6246721447659657,0.14520694750256258,47.0,24.0,0.5106382978723404,6.361702127659575,320773465,50
16,12,8,17,HM_channel,0.4794651972634031,0.47317396483619145,-0.006291232427211635,34.0,17.0,0.5,6.470588235294118,320773465,50
16,12,8,17,Strong_delta_HM_channel,0.4794651972634031,-0.19331964920213718,,,,,,320773465,50
16,12,8,17,Strong_delta_HM_naive,0.4794651972634031,-0.041821469272362966,,,,,,320773465,50
16,12,1,18,H,0.3791149386578261,0.6322499388404815,0.25313500018265545,14.0,7.0,0.5,1.2142857142857142,188593193,50
16,12,1,18,M,0.3791149386578261,0.6446419347347305,0.26552699607690444,48.0,24.0,0.5,1.0,188593193,50
16,12,1,18,HM_naive,0.3791149386578261,0.731353780077874,0.3522388414200479,9.0,3.0,0.3333333333333333,1.0,188593193,50
16,12,1,18,HM_channel,0.3791149386578261,0.5876205742954989,0.20850563563767277,9.0,4.0,0.4444444444444444,1.1111111111111112,188593193,50
16,12,1,18,Strong_delta_HM_channel,0.3791149386578261,-0.05702136043923167,,,,,,188593193,50
16,12,1,18,Strong_delta_HM_naive,0.3791149386578261,0.08671184534314347,,,,,,188593193,50
16,12,2,18,H,0.3791149386578261,0.6696922044652462,0.29057726580742016,15.0,7.0,0.4666666666666667,1.0,188593193,50
16,12,2,18,M,0.3791149386578261,0.6001050829711232,0.2209901443132971,47.0,25.0,0.5319148936170213,1.7234042553191489,188593193,50
16,12,2,18,HM_naive,0.3791149386578261,0.53369802147154,0.1545830828137139,28.0,15.0,0.5357142857142857,1.4285714285714286,188593193,50
16,12,2,18,HM_channel,0.3791149386578261,0.6070190004751317,0.2279040618173056,18.0,9.0,0.5,1.5555555555555556,188593193,50
16,12,2,18,Strong_delta_HM_channel,0.3791149386578261,-0.06267320399011456,,,,,,188593193,50
16,12,2,18,Strong_delta_HM_naive,0.3791149386578261,-0.13599418299370625,,,,,,188593193,50
16,12,4,18,H,0.3791149386578261,0.647526479527438,0.26841154086961194,12.0,6.0,0.5,1.1666666666666667,188593193,50
16,12,4,18,M,0.3791149386578261,0.48111087809165803,0.10199593943383195,50.0,21.0,0.42,3.6,188593193,50
16,12,4,18,HM_naive,0.3791149386578261,0.669245634826416,0.2901306961685899,43.0,18.0,0.4186046511627907,3.1627906976744184,188593193,50
16,12,4,18,HM_channel,0.3791149386578261,0.6927369272654343,0.31362198860760826,17.0,8.0,0.47058823529411764,3.3529411764705883,188593193,50
16,12,4,18,Strong_delta_HM_channel,0.3791149386578261,0.04521044773799632,,,,,,188593193,50
16,12,4,18,Strong_delta_HM_naive,0.3791149386578261,0.021719155298977944,,,,,,188593193,50
16,12,8,18,H,0.3791149386578261,0.6734398173653942,0.29432487870756807,13.0,6.0,0.46153846153846156,1.3076923076923077,188593193,50
16,12,8,18,M,0.3791149386578261,0.4905375344144783,0.1114225957566522,50.0,27.0,0.54,6.7,188593193,50
16,12,8,18,HM_naive,0.3791149386578261,0.509432678107293,0.1303177394494669,46.0,23.0,0.5,6.0,188593193,50
16,12,8,18,HM_channel,0.3791149386578261,0.6605710633262794,0.28145612466845327,37.0,13.0,0.35135135135135137,6.4324324324324325,188593193,50
16,12,8,18,Strong_delta_HM_channel,0.3791149386578261,-0.012868754039114805,,,,,,188593193,50
16,12,8,18,Strong_delta_HM_naive,0.3791149386578261,-0.16400713925810118,,,,,,188593193,50
16,12,1,19,H,0.4373944915150858,0.6920731095602296,0.2546786180451438,7.0,2.0,0.2857142857142857,1.1428571428571428,991357600,50
16,12,1,19,M,0.4373944915150858,0.5594747764424837,0.12208028492739786,45.0,21.0,0.4666666666666667,1.0,991357600,50
16,12,1,19,HM_naive,0.4373944915150858,0.7016665517513477,0.26427206023626193,17.0,7.0,0.4117647058823529,1.0588235294117647,991357600,50
16,12,1,19,HM_channel,0.4373944915150858,0.642026186903152,0.20463169538806625,11.0,4.0,0.36363636363636365,1.0909090909090908,991357600,50
16,12,1,19,Strong_delta_HM_channel,0.4373944915150858,-0.05004692265707755,,,,,,991357600,50
16,12,1,19,Strong_delta_HM_naive,0.4373944915150858,0.009593442191118129,,,,,,991357600,50
16,12,2,19,H,0.4373944915150858,0.6323864261264484,0.19499193461136255,16.0,6.0,0.375,1.0,991357600,50
16,12,2,19,M,0.4373944915150858,0.5598107109000632,0.12241621938497738,50.0,26.0,0.52,1.84,991357600,50
16,12,2,19,HM_naive,0.4373944915150858,0.7410381397993204,0.3036436482842346,30.0,14.0,0.4666666666666667,1.5333333333333334,991357600,50
16,12,2,19,HM_channel,0.4373944915150858,0.7239996129442199,0.2866051214291341,9.0,2.0,0.2222222222222222,1.3333333333333333,991357600,50
16,12,2,19,Strong_delta_HM_channel,0.4373944915150858,0.09161318681777153,,,,,,991357600,50
16,12,2,19,Strong_delta_HM_naive,0.4373944915150858,0.10865171367287207,,,,,,991357600,50
16,12,4,19,H,0.4373944915150858,0.6760797442935655,0.23868525277847974,9.0,4.0,0.4444444444444444,1.2222222222222223,991357600,50
16,12,4,19,M,0.4373944915150858,0.4890694696677668,0.05167497815268102,50.0,23.0,0.46,3.54,991357600,50
16,12,4,19,HM_naive,0.4373944915150858,0.5525060966113943,0.11511160509630847,39.0,18.0,0.46153846153846156,3.0256410256410255,991357600,50
16,12,4,19,HM_channel,0.4373944915150858,0.6614709690116778,0.22407647749659199,16.0,7.0,0.4375,3.3125,991357600,50
16,12,4,19,Strong_delta_HM_channel,0.4373944915150858,-0.014608775281887754,,,,,,991357600,50
16,12,4,19,Strong_delta_HM_naive,0.4373944915150858,-0.12357364768217127,,,,,,991357600,50
16,12,8,19,H,0.4373944915150858,0.7225039515851166,0.2851094600700308,11.0,5.0,0.45454545454545453,1.1818181818181819,991357600,50
16,12,8,19,M,0.4373944915150858,0.4776108774869814,0.040216385971895585,50.0,28.0,0.56,6.88,991357600,50
16,12,8,19,HM_naive,0.4373944915150858,0.5603089966593282,0.1229145051442424,49.0,24.0,0.4897959183673469,6.673469387755102,991357600,50
16,12,8,19,HM_channel,0.4373944915150858,0.5939311556941798,0.15653666417909395,41.0,23.0,0.5609756097560976,6.219512195121951,991357600,50
16,12,8,19,Strong_delta_HM_channel,0.4373944915150858,-0.12857279589093684,,,,,,991357600,50
16,12,8,19,Strong_delta_HM_naive,0.4373944915150858,-0.1621949549257884,,,,,,991357600,50
16,12,1,20,H,0.4796669467113924,0.7421748397056227,0.26250789299423033,12.0,4.0,0.3333333333333333,1.0833333333333333,467372187,50
16,12,1,20,M,0.4796669467113924,0.5925245025159314,0.11285755580453899,33.0,15.0,0.45454545454545453,1.0,467372187,50
16,12,1,20,HM_naive,0.4796669467113924,0.7456162882411241,0.26594934152973176,12.0,5.0,0.4166666666666667,1.0,467372187,50
16,12,1,20,HM_channel,0.4796669467113924,0.7456162882411241,0.26594934152973176,4.0,1.0,0.25,1.0,467372187,50
16,12,1,20,Strong_delta_HM_channel,0.4796669467113924,0.0034414485355014346,,,,,,467372187,50
16,12,1,20,Strong_delta_HM_naive,0.4796669467113924,0.0034414485355014346,,,,,,467372187,50
16,12,2,20,H,0.4796669467113924,0.6407106645108164,0.161043717799424,20.0,9.0,0.45,1.2,467372187,50
16,12,2,20,M,0.4796669467113924,0.5216704317389089,0.04200348502751655,47.0,26.0,0.5531914893617021,1.851063829787234,467372187,50
16,12,2,20,HM_naive,0.4796669467113924,0.7456162882411241,0.26594934152973176,6.0,2.0,0.3333333333333333,1.0,467372187,50
16,12,2,20,HM_channel,0.4796669467113924,0.7456162882411241,0.26594934152973176,2.0,0.0,0.0,1.0,467372187,50
16,12,2,20,Strong_delta_HM_channel,0.4796669467113924,0.10490562373030776,,,,,,467372187,50
16,12,2,20,Strong_delta_HM_naive,0.4796669467113924,0.10490562373030776,,,,,,467372187,50
16,12,4,20,H,0.4796669467113924,0.7456162882411241,0.26594934152973176,4.0,1.0,0.25,1.0,467372187,50
16,12,4,20,M,0.4796669467113924,0.49693296696968875,0.017266020258296377,50.0,23.0,0.46,3.4,467372187,50
16,12,4,20,HM_naive,0.4796669467113924,0.7616100107591519,0.28194306404775954,20.0,9.0,0.45,2.75,467372187,50
16,12,4,20,HM_channel,0.4796669467113924,0.5932344904755197,0.11356754376412731,23.0,13.0,0.5652173913043478,3.0,467372187,50
16,12,4,20,Strong_delta_HM_channel,0.4796669467113924,-0.15238179776560445,,,,,,467372187,50
16,12,4,20,Strong_delta_HM_naive,0.4796669467113924,0.015993722518027775,,,,,,467372187,50
16,12,8,20,H,0.4796669467113924,0.6037414369193917,0.12407449020799938,10.0,5.0,0.5,1.2,467372187,50
