N,K,D,rep,condition,step,fitness,landscape_seed
16,0,8,0,M,44,0.5170729375054439,1275788780
16,0,8,0,M,45,0.5878496062663564,1275788780
16,0,8,0,M,46,0.5948642793818497,1275788780
16,0,8,0,M,47,0.5798812079682041,1275788780
16,0,8,0,M,48,0.5568656337361392,1275788780
16,0,8,0,M,49,0.6085568436272019,1275788780
16,0,8,0,M,50,0.6068795906961395,1275788780
16,0,8,0,HM_naive,0,0.48066188751719263,1275788780
16,0,8,0,HM_naive,1,0.5715734832154798,1275788780
16,0,8,0,HM_naive,2,0.5879756837807129,1275788780
16,0,8,0,HM_naive,3,0.6006934956038623,1275788780
16,0,8,0,HM_naive,4,0.604783234548363,1275788780
16,0,8,0,HM_naive,5,0.6156823750184729,1275788780
16,0,8,0,HM_naive,6,0.6028377818272391,1275788780
16,0,8,0,HM_naive,7,0.6192399823924721,1275788780
16,0,8,0,HM_naive,8,0.6241981608225349,1275788780
16,0,8,0,HM_naive,9,0.6241981608225349,1275788780
16,0,8,0,HM_naive,10,0.6282878997670357,1275788780
16,0,8,0,HM_naive,11,0.6282878997670357,1275788780
16,0,8,0,HM_naive,12,0.6266751241249116,1275788780
16,0,8,0,HM_naive,13,0.6266751241249116,1275788780
16,0,8,0,HM_naive,14,0.6266751241249116,1275788780
16,0,8,0,HM_naive,15,0.6266751241249116,1275788780
16,0,8,0,HM_naive,16,0.6266751241249116,1275788780
16,0,8,0,HM_naive,17,0.6282878997670357,1275788780
16,0,8,0,HM_naive,18,0.6282878997670357,1275788780
16,0,8,0,HM_naive,19,0.6282878997670357,1275788780
16,0,8,0,HM_naive,20,0.6282878997670357,1275788780
16,0,8,0,HM_naive,21,0.6282878997670357,1275788780
16,0,8,0,HM_naive,22,0.6282878997670357,1275788780
16,0,8,0,HM_naive,23,0.6282878997670357,1275788780
16,0,8,0,HM_naive,24,0.6282878997670357,1275788780
16,0,8,0,HM_naive,25,0.6282878997670357,1275788780
16,0,8,0,HM_naive,26,0.6282878997670357,1275788780
16,0,8,0,HM_naive,27,0.648254136696482,1275788780
16,0,8,0,HM_naive,28,0.648254136696482,1275788780
16,0,8,0,HM_naive,29,0.6441643977519812,1275788780
16,0,8,0,HM_naive,30,0.6451826279103875,1275788780
16,0,8,0,HM_naive,31,0.6441643977519812,1275788780
16,0,8,0,HM_naive,32,0.6441643977519812,1275788780
16,0,8,0,HM_naive,33,0.6441643977519812,1275788780
16,0,8,0,HM_naive,34,0.6441643977519812,1275788780
16,0,8,0,HM_naive,35,0.6441643977519812,1275788780
16,0,8,0,HM_naive,36,0.6441643977519812,1275788780
16,0,8,0,HM_naive,37,0.6441643977519812,1275788780
16,0,8,0,HM_naive,38,0.6441643977519812,1275788780
16,0,8,0,HM_naive,39,0.6441643977519812,1275788780
16,0,8,0,HM_naive,40,0.6451826279103875,1275788780
16,0,8,0,HM_naive,41,0.6435698522682634,1275788780
16,0,8,0,HM_naive,42,0.6476595912127642,1275788780
16,0,8,0,HM_naive,43,0.6476595912127642,1275788780
16,0,8,0,HM_naive,44,0.6492723668548883,1275788780
16,0,8,0,HM_naive,45,0.6492723668548883,1275788780
16,0,8,0,HM_naive,46,0.6451826279103875,1275788780
16,0,8,0,HM_naive,47,0.6451826279103875,1275788780
16,0,8,0,HM_naive,48,0.6441643977519812,1275788780
16,0,8,0,HM_naive,49,0.6425516221098571,1275788780
16,0,8,0,HM_naive,50,0.6466413610543579,1275788780
16,0,8,0,HM_channel,0,0.48066188751719263,1275788780
16,0,8,0,HM_channel,1,0.53398739678266,1275788780
16,0,8,0,HM_channel,2,0.5663140254084391,1275788780
16,0,8,0,HM_channel,3,0.5918761649236239,1275788780
16,0,8,0,HM_channel,4,0.6126254512218641,1275788780
16,0,8,0,HM_channel,5,0.6126254512218641,1275788780
16,0,8,0,HM_channel,6,0.6126254512218641,1275788780
16,0,8,0,HM_channel,7,0.648254136696482,1275788780
16,0,8,0,HM_channel,8,0.648254136696482,1275788780
16,0,8,0,HM_channel,9,0.648254136696482,1275788780
16,0,8,0,HM_channel,10,0.648254136696482,1275788780
16,0,8,0,HM_channel,11,0.648254136696482,1275788780
16,0,8,0,HM_channel,12,0.648254136696482,1275788780
16,0,8,0,HM_channel,13,0.648254136696482,1275788780
16,0,8,0,HM_channel,14,0.648254136696482,1275788780
16,0,8,0,HM_channel,15,0.648254136696482,1275788780
16,0,8,0,HM_channel,16,0.648254136696482,1275788780
16,0,8,0,HM_channel,17,0.648254136696482,1275788780
16,0,8,0,HM_channel,18,0.648254136696482,1275788780
16,0,8,0,HM_channel,19,0.648254136696482,1275788780
16,0,8,0,HM_channel,20,0.648254136696482,1275788780
16,0,8,0,HM_channel,21,0.6441643977519812,1275788780
16,0,8,0,HM_channel,22,0.6441643977519812,1275788780
16,0,8,0,HM_channel,23,0.6441643977519812,1275788780
16,0,8,0,HM_channel,24,0.6451826279103875,1275788780
16,0,8,0,HM_channel,25,0.6441643977519812,1275788780
16,0,8,0,HM_channel,26,0.6441643977519812,1275788780
16,0,8,0,HM_channel,27,0.6441643977519812,1275788780
16,0,8,0,HM_channel,28,0.6466413610543579,1275788780
16,0,8,0,HM_channel,29,0.6466413610543579,1275788780
16,0,8,0,HM_channel,30,0.6476595912127642,1275788780
16,0,8,0,HM_channel,31,0.6476595912127642,1275788780
16,0,8,0,HM_channel,32,0.6492723668548883,1275788780
16,0,8,0,HM_channel,33,0.6492723668548883,1275788780
16,0,8,0,HM_channel,34,0.6476595912127642,1275788780
16,0,8,0,HM_channel,35,0.6476595912127642,1275788780
16,0,8,0,HM_channel,36,0.6476595912127642,1275788780
16,0,8,0,HM_channel,37,0.6476595912127642,1275788780
16,0,8,0,HM_channel,38,0.6476595912127642,1275788780
16,0,8,0,HM_channel,39,0.6476595912127642,1275788780
16,0,8,0,HM_channel,40,0.6476595912127642,1275788780
16,0,8,0,HM_channel,41,0.6476595912127642,1275788780
16,0,8,0,HM_channel,42,0.6476595912127642,1275788780
16,0,8,0,HM_channel,43,0.6476595912127642,1275788780
16,0,8,0,HM_channel,44,0.6476595912127642,1275788780
16,0,8,0,HM_channel,45,0.6476595912127642,1275788780
16,0,8,0,HM_channel,46,0.6476595912127642,1275788780
16,0,8,0,HM_channel,47,0.6476595912127642,1275788780
16,0,8,0,HM_channel,48,0.6476595912127642,1275788780
16,0,8,0,HM_channel,49,0.6476595912127642,1275788780
16,0,8,0,HM_channel,50,0.6476595912127642,1275788780
16,0,1,1,H,0,0.5831506517657994,698830967
16,0,1,1,H,1,0.6249183816831554,698830967
16,0,1,1,H,2,0.6308767967956354,698830967
16,0,1,1,H,3,0.6538043760101421,698830967
16,0,1,1,H,4,0.67329299007851,698830967
16,0,1,1,H,5,0.6658450179707444,698830967
16,0,1,1,H,6,0.6658450179707444,698830967
16,0,1,1,H,7,0.6624783472407435,698830967
16,0,1,1,H,8,0.6624783472407435,698830967
16,0,1,1,H,9,0.6699263193485091,698830967
16,0,1,1,H,10,0.6725908612737651,698830967
16,0,1,1,H,11,0.6725908612737651,698830967
16,0,1,1,H,12,0.6651428891659993,698830967
16,0,1,1,H,13,0.6701149696332159,698830967
16,0,1,1,H,14,0.6651428891659993,698830967
16,0,1,1,H,15,0.6591844740535194,698830967
16,0,1,1,H,16,0.6591844740535194,698830967
16,0,1,1,H,17,0.6591844740535194,698830967
16,0,1,1,H,18,0.6565199321282634,698830967
16,0,1,1,H,19,0.6607588619159647,698830967
16,0,1,1,H,20,0.6641255326459655,698830967
16,0,1,1,H,21,0.6641255326459655,698830967
16,0,1,1,H,22,0.6700839477584456,698830967
16,0,1,1,H,23,0.6767038066070282,698830967
16,0,1,1,H,24,0.6841517787147938,698830967
16,0,1,1,H,25,0.6841517787147938,698830967
16,0,1,1,H,26,0.678193363602314,698830967
16,0,1,1,H,27,0.68085790552757,698830967
16,0,1,1,H,28,0.68085790552757,698830967
16,0,1,1,H,29,0.68085790552757,698830967
16,0,1,1,H,30,0.6774912347975689,698830967
16,0,1,1,H,31,0.6774912347975689,698830967
16,0,1,1,H,32,0.6774912347975689,698830967
16,0,1,1,H,33,0.6774912347975689,698830967
16,0,1,1,H,34,0.6732523050098677,698830967
16,0,1,1,H,35,0.6782243854770843,698830967
16,0,1,1,H,36,0.6782243854770843,698830967
16,0,1,1,H,37,0.6755598435518283,698830967
16,0,1,1,H,38,0.6789265142818292,698830967
16,0,1,1,H,39,0.6782243854770843,698830967
16,0,1,1,H,40,0.6841828005895642,698830967
16,0,1,1,H,41,0.6841828005895642,698830967
16,0,1,1,H,42,0.6841828005895642,698830967
16,0,1,1,H,43,0.6875494713195652,698830967
16,0,1,1,H,44,0.6801014992117994,698830967
16,0,1,1,H,45,0.6801014992117994,698830967
16,0,1,1,H,46,0.6774369572865436,698830967
16,0,1,1,H,47,0.6816758870742449,698830967
16,0,1,1,H,48,0.6783092163442438,698830967
16,0,1,1,H,49,0.6816758870742449,698830967
16,0,1,1,H,50,0.6767038066070282,698830967
16,0,1,1,M,0,0.5831506517657994,698830967
16,0,1,1,M,1,0.5873895815535007,698830967
16,0,1,1,M,2,0.6291573114708566,698830967
16,0,1,1,M,3,0.6341293919380732,698830967
16,0,1,1,M,4,0.6570569711525799,698830967
16,0,1,1,M,5,0.6536903004225788,698830967
16,0,1,1,M,6,0.6218605126606532,698830967
16,0,1,1,M,7,0.5989329334461466,698830967
16,0,1,1,M,8,0.5946940036584454,698830967
16,0,1,1,M,9,0.5872460315506797,698830967
16,0,1,1,M,10,0.5914849613383809,698830967
16,0,1,1,M,11,0.597443376450861,698830967
16,0,1,1,M,12,0.6292731642127866,698830967
16,0,1,1,M,13,0.6487617782811547,698830967
16,0,1,1,M,14,0.6226590984647582,698830967
16,0,1,1,M,15,0.6301070705725239,698830967
16,0,1,1,M,16,0.6562097503889203,698830967
16,0,1,1,M,17,0.6487617782811547,698830967
16,0,1,1,M,18,0.6716893574956612,698830967
16,0,1,1,M,19,0.6674504277079599,698830967
16,0,1,1,M,20,0.6356206399460343,698830967
16,0,1,1,M,21,0.6306485594788177,698830967
16,0,1,1,M,22,0.6246901443663377,698830967
16,0,1,1,M,23,0.6306485594788177,698830967
16,0,1,1,M,24,0.6624783472407435,698830967
16,0,1,1,M,25,0.6667172770284447,698830967
16,0,1,1,M,26,0.6472286629600766,698830967
16,0,1,1,M,27,0.6243010837455699,698830967
16,0,1,1,M,28,0.6472286629600766,698830967
16,0,1,1,M,29,0.6211259831436802,698830967
16,0,1,1,M,30,0.6472286629600766,698830967
16,0,1,1,M,31,0.6135979675015336,698830967
16,0,1,1,M,32,0.6169646382315345,698830967
16,0,1,1,M,33,0.6219367186987511,698830967
16,0,1,1,M,34,0.6293846908065167,698830967
16,0,1,1,M,35,0.6251457610188155,698830967
16,0,1,1,M,36,0.620173680551599,698830967
16,0,1,1,M,37,0.6396622946199669,698830967
16,0,1,1,M,38,0.6362956238899661,698830967
16,0,1,1,M,39,0.6288476517822005,698830967
16,0,1,1,M,40,0.6315121937074563,698830967
16,0,1,1,M,41,0.6364842741746729,698830967
16,0,1,1,M,42,0.6439322462824385,698830967
16,0,1,1,M,43,0.6412677043571825,698830967
16,0,1,1,M,44,0.6455066341448837,698830967
16,0,1,1,M,45,0.6260180200765159,698830967
16,0,1,1,M,46,0.5914892061757626,698830967
16,0,1,1,M,47,0.6251199016343056,698830967
16,0,1,1,M,48,0.6191614865218256,698830967
16,0,1,1,M,49,0.6251199016343056,698830967
16,0,1,1,M,50,0.6277844435595616,698830967
16,0,1,1,HM_naive,0,0.5831506517657994,698830967
16,0,1,1,HM_naive,1,0.6249183816831554,698830967
16,0,1,1,HM_naive,2,0.6298904621503719,698830967
16,0,1,1,HM_naive,3,0.6365103209989545,698830967
16,0,1,1,HM_naive,4,0.6559989350673227,698830967
16,0,1,1,HM_naive,5,0.6586634769925787,698830967
16,0,1,1,HM_naive,6,0.6815910562070852,698830967
16,0,1,1,HM_naive,7,0.6789265142818292,698830967
16,0,1,1,HM_naive,8,0.6831654440695304,698830967
16,0,1,1,HM_naive,9,0.678193363602314,698830967
16,0,1,1,HM_naive,10,0.68085790552757,698830967
16,0,1,1,HM_naive,11,0.6858299859947864,698830967
16,0,1,1,HM_naive,12,0.6858299859947864,698830967
16,0,1,1,HM_naive,13,0.6831654440695304,698830967
16,0,1,1,HM_naive,14,0.6891238591820105,698830967
16,0,1,1,HM_naive,15,0.6917884011072665,698830967
16,0,1,1,HM_naive,16,0.6891238591820105,698830967
16,0,1,1,HM_naive,17,0.6917884011072665,698830967
16,0,1,1,HM_naive,18,0.6891238591820105,698830967
16,0,1,1,HM_naive,19,0.6831654440695304,698830967
16,0,1,1,HM_naive,20,0.6891238591820105,698830967
16,0,1,1,HM_naive,21,0.6841517787147938,698830967
16,0,1,1,HM_naive,22,0.6841517787147938,698830967
16,0,1,1,HM_naive,23,0.6868163206400498,698830967
16,0,1,1,HM_naive,24,0.683449649910049,698830967
16,0,1,1,HM_naive,25,0.6760016778022834,698830967
16,0,1,1,HM_naive,26,0.6693818189537005,698830967
16,0,1,1,HM_naive,27,0.6743538994209172,698830967
16,0,1,1,HM_naive,28,0.6683954843084371,698830967
16,0,1,1,HM_naive,29,0.6750153431570199,698830967
16,0,1,1,HM_naive,30,0.6555267290886518,698830967
16,0,1,1,HM_naive,31,0.6750153431570199,698830967
16,0,1,1,HM_naive,32,0.6824633152647855,698830967
16,0,1,1,HM_naive,33,0.6884217303772654,698830967
16,0,1,1,HM_naive,34,0.6809737582694998,698830967
16,0,1,1,HM_naive,35,0.6843404289995006,698830967
16,0,1,1,HM_naive,36,0.6917884011072665,698830967
16,0,1,1,HM_naive,37,0.6851685422586836,698830967
16,0,1,1,HM_naive,38,0.6818018715286828,698830967
16,0,1,1,HM_naive,39,0.6884217303772654,698830967
16,0,1,1,HM_naive,40,0.6841828005895642,698830967
16,0,1,1,HM_naive,41,0.6884217303772654,698830967
16,0,1,1,HM_naive,42,0.6841828005895642,698830967
16,0,1,1,HM_naive,43,0.6782243854770843,698830967
16,0,1,1,HM_naive,44,0.6841828005895642,698830967
16,0,1,1,HM_naive,45,0.6884217303772654,698830967
16,0,1,1,HM_naive,46,0.6857571884520096,698830967
16,0,1,1,HM_naive,47,0.6791373296034268,698830967
16,0,1,1,HM_naive,48,0.6857571884520096,698830967
16,0,1,1,HM_naive,49,0.6857571884520096,698830967
16,0,1,1,HM_naive,50,0.6791373296034268,698830967
16,0,1,1,HM_channel,0,0.5831506517657994,698830967
16,0,1,1,HM_channel,1,0.6249183816831554,698830967
16,0,1,1,HM_channel,2,0.647845960897662,698830967
16,0,1,1,HM_channel,3,0.6528180413648786,698830967
16,0,1,1,HM_channel,4,0.6594379002134613,698830967
16,0,1,1,HM_channel,5,0.6621024421387173,698830967
16,0,1,1,HM_channel,6,0.6815910562070852,698830967
16,0,1,1,HM_channel,7,0.6875494713195652,698830967
16,0,1,1,HM_channel,8,0.6809296124709824,698830967
16,0,1,1,HM_channel,9,0.6875494713195652,698830967
16,0,1,1,HM_channel,10,0.6848849293943092,698830967
16,0,1,1,HM_channel,11,0.6875494713195652,698830967
16,0,1,1,HM_channel,12,0.6848849293943092,698830967
16,0,1,1,HM_channel,13,0.6848849293943092,698830967
16,0,1,1,HM_channel,14,0.6875494713195652,698830967
16,0,1,1,HM_channel,15,0.6848849293943092,698830967
16,0,1,1,HM_channel,16,0.6789265142818292,698830967
16,0,1,1,HM_channel,17,0.6848849293943092,698830967
16,0,1,1,HM_channel,18,0.6891238591820105,698830967
16,0,1,1,HM_channel,19,0.6891238591820105,698830967
16,0,1,1,HM_channel,20,0.6891238591820105,698830967
16,0,1,1,HM_channel,21,0.6891238591820105,698830967
16,0,1,1,HM_channel,22,0.6917884011072665,698830967
16,0,1,1,HM_channel,23,0.6884217303772654,698830967
16,0,1,1,HM_channel,24,0.6857571884520096,698830967
16,0,1,1,HM_channel,25,0.6891238591820105,698830967
16,0,1,1,HM_channel,26,0.6917884011072665,698830967
16,0,1,1,HM_channel,27,0.6917884011072665,698830967
16,0,1,1,HM_channel,28,0.6884217303772654,698830967
16,0,1,1,HM_channel,29,0.6884217303772654,698830967
16,0,1,1,HM_channel,30,0.6884217303772654,698830967
16,0,1,1,HM_channel,31,0.6818018715286828,698830967
16,0,1,1,HM_channel,32,0.6818018715286828,698830967
16,0,1,1,HM_channel,33,0.6791373296034268,698830967
16,0,1,1,HM_channel,34,0.6791373296034268,698830967
16,0,1,1,HM_channel,35,0.6791373296034268,698830967
16,0,1,1,HM_channel,36,0.6857571884520096,698830967
16,0,1,1,HM_channel,37,0.6891238591820105,698830967
16,0,1,1,HM_channel,38,0.6857571884520096,698830967
16,0,1,1,HM_channel,39,0.6857571884520096,698830967
16,0,1,1,HM_channel,40,0.6884217303772654,698830967
16,0,1,1,HM_channel,41,0.6824633152647855,698830967
16,0,1,1,HM_channel,42,0.6858299859947864,698830967
16,0,1,1,HM_channel,43,0.6824633152647855,698830967
16,0,1,1,HM_channel,44,0.6824633152647855,698830967
16,0,1,1,HM_channel,45,0.6824633152647855,698830967
16,0,1,1,HM_channel,46,0.6774912347975689,698830967
16,0,1,1,HM_channel,47,0.683449649910049,698830967
16,0,1,1,HM_channel,48,0.6760016778022834,698830967
16,0,1,1,HM_channel,49,0.683449649910049,698830967
16,0,1,1,HM_channel,50,0.680785107984793,698830967
16,0,4,1,H,0,0.5831506517657994,698830967
16,0,4,1,H,1,0.5831506517657994,698830967
16,0,4,1,H,2,0.606078230980306,698830967
16,0,4,1,H,3,0.647845960897662,698830967
16,0,4,1,H,4,0.6673345749660301,698830967
16,0,4,1,H,5,0.6715735047537313,698830967
16,0,4,1,H,6,0.6715735047537313,698830967
16,0,4,1,H,7,0.6765455852209478,698830967
16,0,4,1,H,8,0.6825040003334278,698830967
16,0,4,1,H,9,0.6825040003334278,698830967
16,0,4,1,H,10,0.6825040003334278,698830967
16,0,4,1,H,11,0.675056028225662,698830967
16,0,4,1,H,12,0.6700839477584456,698830967
16,0,4,1,H,13,0.6775319198662112,698830967
16,0,4,1,H,14,0.6825040003334278,698830967
16,0,4,1,H,15,0.6851685422586836,698830967
16,0,4,1,H,16,0.677720570150918,698830967
16,0,4,1,H,17,0.677720570150918,698830967
16,0,4,1,H,18,0.6727484896837016,698830967
16,0,4,1,H,19,0.6727484896837016,698830967
16,0,4,1,H,20,0.6685095598960004,698830967
16,0,4,1,H,21,0.6685095598960004,698830967
16,0,4,1,H,22,0.6685095598960004,698830967
16,0,4,1,H,23,0.6727484896837016,698830967
16,0,4,1,H,24,0.6727484896837016,698830967
16,0,4,1,H,25,0.6727484896837016,698830967
16,0,4,1,H,26,0.677720570150918,698830967
16,0,4,1,H,27,0.677720570150918,698830967
16,0,4,1,H,28,0.677720570150918,698830967
16,0,4,1,H,29,0.677720570150918,698830967
16,0,4,1,H,30,0.6743538994209172,698830967
16,0,4,1,H,31,0.6809737582694998,698830967
16,0,4,1,H,32,0.6809737582694998,698830967
16,0,4,1,H,33,0.6884217303772654,698830967
16,0,4,1,H,34,0.683449649910049,698830967
16,0,4,1,H,35,0.6868163206400498,698830967
16,0,4,1,H,36,0.6868163206400498,698830967
16,0,4,1,H,37,0.6917884011072665,698830967
16,0,4,1,H,38,0.6851685422586836,698830967
16,0,4,1,H,39,0.6851685422586836,698830967
16,0,4,1,H,40,0.6851685422586836,698830967
16,0,4,1,H,41,0.677720570150918,698830967
16,0,4,1,H,42,0.677720570150918,698830967
16,0,4,1,H,43,0.6851685422586836,698830967
16,0,4,1,H,44,0.6818018715286828,698830967
16,0,4,1,H,45,0.6818018715286828,698830967
16,0,4,1,H,46,0.6818018715286828,698830967
16,0,4,1,H,47,0.6818018715286828,698830967
16,0,4,1,H,48,0.6775629417409815,698830967
16,0,4,1,H,49,0.6818018715286828,698830967
16,0,4,1,H,50,0.6851685422586836,698830967
16,0,4,1,M,0,0.5831506517657994,698830967
16,0,4,1,M,1,0.5976620891008745,698830967
16,0,4,1,M,2,0.6129049049871932,698830967
16,0,4,1,M,3,0.5874818866315177,698830967
16,0,4,1,M,4,0.5527334761429538,698830967
16,0,4,1,M,5,0.5826061513709909,698830967
16,0,4,1,M,6,0.6101081046768444,698830967
16,0,4,1,M,7,0.6241759356331926,698830967
16,0,4,1,M,8,0.6257813453704084,698830967
16,0,4,1,M,9,0.6283989491373972,698830967
16,0,4,1,M,10,0.6620296445959403,698830967
16,0,4,1,M,11,0.6815182586643084,698830967
16,0,4,1,M,12,0.6597221060539796,698830967
16,0,4,1,M,13,0.6689331163088975,698830967
16,0,4,1,M,14,0.6398250855201639,698830967
16,0,4,1,M,15,0.6530346497870304,698830967
16,0,4,1,M,16,0.6530346497870304,698830967
16,0,4,1,M,17,0.6841828005895642,698830967
16,0,4,1,M,18,0.6279666886686516,698830967
16,0,4,1,M,19,0.6238015838925955,698830967
16,0,4,1,M,20,0.6314071844102978,698830967
16,0,4,1,M,21,0.6815910562070852,698830967
16,0,4,1,M,22,0.631617565239171,698830967
16,0,4,1,M,23,0.6086899860246644,698830967
16,0,4,1,M,24,0.6596498116378421,698830967
16,0,4,1,M,25,0.6564747110359522,698830967
16,0,4,1,M,26,0.6489466953938056,698830967
16,0,4,1,M,27,0.613387152179936,698830967
16,0,4,1,M,28,0.5781906936880095,698830967
16,0,4,1,M,29,0.619345567292416,698830967
16,0,4,1,M,30,0.611208532833603,698830967
16,0,4,1,M,31,0.5692057838240965,698830967
16,0,4,1,M,32,0.6045093272851173,698830967
16,0,4,1,M,33,0.6547910349187224,698830967
16,0,4,1,M,34,0.6743538994209172,698830967
16,0,4,1,M,35,0.6564013205170314,698830967
16,0,4,1,M,36,0.6396282625667848,698830967
16,0,4,1,M,37,0.6139726827239484,698830967
16,0,4,1,M,38,0.6428033631686746,698830967
16,0,4,1,M,39,0.5918195267303245,698830967
16,0,4,1,M,40,0.5761602697299192,698830967
16,0,4,1,M,41,0.6053479535579408,698830967
16,0,4,1,M,42,0.6504095566625206,698830967
16,0,4,1,M,43,0.6080555456562547,698830967
16,0,4,1,M,44,0.6651428891659993,698830967
16,0,4,1,M,45,0.6625511447835203,698830967
16,0,4,1,M,46,0.6100741714882355,698830967
16,0,4,1,M,47,0.6074096295629795,698830967
16,0,4,1,M,48,0.618412922685453,698830967
16,0,4,1,M,49,0.5847563678423999,698830967
16,0,4,1,M,50,0.6143131012759367,698830967
16,0,4,1,HM_naive,0,0.5831506517657994,698830967
16,0,4,1,HM_naive,1,0.6026392658341674,698830967
16,0,4,1,HM_naive,2,0.6085976809466475,698830967
16,0,4,1,HM_naive,3,0.6201896202624466,698830967
16,0,4,1,HM_naive,4,0.6301275624178769,698830967
16,0,4,1,HM_naive,5,0.6325655845089609,698830967
16,0,4,1,HM_naive,6,0.666196279967504,698830967
16,0,4,1,HM_naive,7,0.6654941511627589,698830967
16,0,4,1,HM_naive,8,0.6654941511627589,698830967
16,0,4,1,HM_naive,9,0.659535736050279,698830967
16,0,4,1,HM_naive,10,0.6573469700936525,698830967
16,0,4,1,HM_naive,11,0.6498989979858869,698830967
16,0,4,1,HM_naive,12,0.6809737582694998,698830967
16,0,4,1,HM_naive,13,0.6809737582694998,698830967
16,0,4,1,HM_naive,14,0.6818018715286828,698830967
16,0,4,1,HM_naive,15,0.6743538994209172,698830967
16,0,4,1,HM_naive,16,0.677720570150918,698830967
16,0,4,1,HM_naive,17,0.6843404289995006,698830967
16,0,4,1,HM_naive,18,0.6843404289995006,698830967
16,0,4,1,HM_naive,19,0.6858299859947864,698830967
16,0,4,1,HM_naive,20,0.6858299859947864,698830967
16,0,4,1,HM_naive,21,0.6858299859947864,698830967
16,0,4,1,HM_naive,22,0.6783820138870208,698830967
16,0,4,1,HM_naive,23,0.6843404289995006,698830967
16,0,4,1,HM_naive,24,0.6843404289995006,698830967
16,0,4,1,HM_naive,25,0.6809737582694998,698830967
16,0,4,1,HM_naive,26,0.6809737582694998,698830967
16,0,4,1,HM_naive,27,0.6743538994209172,698830967
16,0,4,1,HM_naive,28,0.6809737582694998,698830967
16,0,4,1,HM_naive,29,0.6783820138870208,698830967
16,0,4,1,HM_naive,30,0.6588933998186527,698830967
16,0,4,1,HM_naive,31,0.6588933998186527,698830967
16,0,4,1,HM_naive,32,0.6621024421387173,698830967
16,0,4,1,HM_naive,33,0.6621024421387173,698830967
16,0,4,1,HM_naive,34,0.6571303616715006,698830967
16,0,4,1,HM_naive,35,0.6571303616715006,698830967
16,0,4,1,HM_naive,36,0.6597221060539796,698830967
16,0,4,1,HM_naive,37,0.6792107201223477,698830967
16,0,4,1,HM_naive,38,0.6792107201223477,698830967
